Raman shift [1/cm],AT1,AT2,AT3,AT4,AT7,AT8,AT9,AT10,AT11,AT12,AT13,AT14,AT15,AT16,AT17,AT18
1734,82.90849413,260.9647725,137.9959605,268.8461932,483.37405,369.3670363,387.2658296,392.6204248,187.4611932,12029.75452,2540.030209,863.164619,592.9489686,71.60946605,206.3685222,572.0351154
1732,54.65543904,213.0990326,99.39209442,285.4938528,528.0363803,351.2216281,392.4375507,335.3683644,213.0021694,11966.28989,2514.650587,752.6688012,617.7396821,81.09522122,205.9985849,591.5049967
1730,56.67177138,154.8997184,89.35870041,195.1886181,417.0408911,337.7876006,373.6661588,368.0362526,224.6399939,11839.03762,2567.430314,625.3330266,511.0878096,48.86919042,185.5256209,649.6908881
1728,125.0762674,134.9007141,93.69023653,202.2657804,348.9106145,285.7720253,399.0159868,436.4767114,160.727153,11973.21768,2575.817613,573.1838474,424.3105196,28.14229021,178.2586324,626.7615991
1726,124.0094674,210.1346637,109.9988402,276.7475613,477.0095813,271.297813,328.7353094,465.7831952,104.0798048,12168.68875,2600.415248,558.39719,513.57557,39.90106452,195.2755058,541.9871226
1724,70.23535989,250.0941102,132.73956,221.9606416,416.1000023,315.5132317,152.4717245,471.533,128.5665402,12242.93354,2632.963946,507.1831188,558.271434,31.53162775,158.424615,550.4237259
1722,78.55221325,182.8643484,93.54094009,201.1624196,258.7157526,256.400701,101.0693189,421.951526,151.242361,12240.68608,2641.84505,505.193941,548.5221466,35.26623609,139.252682,635.6481835
1720,105.8208197,112.9525092,52.67998343,243.8495433,251.9747558,193.1104555,206.1329723,337.6350483,167.9728559,12249.36626,2651.303976,475.6102496,533.0430581,51.02665921,208.9062656,571.8672626
1718,79.24206093,129.4804223,78.14502321,199.1691877,320.3021518,277.1134036,278.0047757,318.7019619,223.0365119,12312.84868,2698.566743,312.8060821,470.423348,36.64220079,228.0310817,462.3683924
1716,81.20326011,158.013397,96.17250028,130.0244765,325.0716022,337.9720884,261.491263,382.3490698,258.5797862,12352.17307,2749.428851,205.0443439,401.320858,8.867602399,110.4317498,653.8940972
1714,119.7953453,148.7512367,111.7906434,168.2685494,399.3236354,281.1585141,250.7496687,373.3139474,264.9883875,12117.19835,2718.892482,333.2368109,471.4004947,4.861857392,177.9033799,760.2242824
1712,111.6186499,214.3987203,139.7944769,203.7174309,408.8521482,304.0589692,230.4329608,315.6693091,237.9751848,12077.04206,2658.151609,372.5449057,519.7115736,14.80739019,275.31561,594.5740457
1710,70.09708986,267.1081297,158.7683632,168.1788519,346.589746,425.9492744,237.1866924,315.0427956,201.354426,12392.43402,2682.261899,231.8057995,454.0211159,13.40066346,234.8950445,505.645742
1708,68.56841727,180.7730313,163.5020136,175.1618309,367.9729949,439.2138449,318.4936658,336.0809183,199.8322889,12556.21984,2743.101064,179.3820265,397.550486,20.30996578,221.1989478,600.7783621
1706,77.13689155,146.9901515,174.1853375,249.70647,393.773932,359.5249103,365.7956685,313.8014107,218.2807734,12430.89977,2717.310377,186.0859946,378.849707,61.04166105,271.4979574,501.7127032
1704,69.96783003,194.8610285,138.3359426,236.4874387,358.34169,364.6563068,394.2334496,385.776899,173.1033122,12479.41828,2765.781942,103.8154338,365.5003216,60.84549112,178.7582761,436.6695971
1702,74.39622219,223.5330362,127.6812206,245.2552204,294.3830726,341.0006758,478.1777579,406.5077802,107.7779048,12726.14442,2737.456605,69.88749153,383.9701755,47.50045987,119.8845759,431.3508145
1700,83.73782177,212.003531,168.2922106,330.9892316,266.4379619,291.5419523,475.7272355,303.3974705,110.1855634,12877.67965,2641.555694,214.2963962,452.7264507,79.56076226,198.4204164,399.9174134
1698,67.44043729,210.4753371,162.53947,300.4043495,279.1634222,358.231687,308.0873248,306.7818529,174.3227755,12909.36515,2698.224498,379.7477439,518.7671435,100.1052644,218.1194609,411.0444566
1696,64.15548439,202.6689936,112.7419435,157.2871347,301.7911348,326.0753881,277.3690472,455.8823808,224.4227672,12984.2379,2707.499465,394.3931001,528.0270007,47.90139522,213.0071669,435.9015955
1694,71.7820818,173.7805887,108.015836,187.6454608,351.2092793,148.555976,296.5032342,429.9537035,173.3649471,13089.74092,2661.229861,375.5114287,475.4450125,60.82012051,264.8199731,468.7775848
1692,42.24730905,167.0485089,92.64266,275.0557538,385.5142829,76.06820193,241.3084655,278.0438756,196.8061332,13206.82262,2691.902988,471.4882858,433.9554493,145.9411978,279.2691171,413.1811596
1690,15.8577385,247.2641121,45.4813848,222.8608211,376.0434009,133.8399271,209.3020464,282.7389613,329.8453622,13230.99086,2750.160195,554.4533988,413.1146964,174.8652328,238.0941164,364.4617984
1688,58.06480951,336.108418,56.37071114,195.3595131,375.6787292,105.8002525,295.9861634,398.5906093,347.8991322,13098.20401,2698.864573,493.1751867,375.4523861,148.7275795,254.9858312,489.36822
1686,67.69351222,245.935825,61.43912642,276.1352616,399.4336509,120.6024156,385.5477298,394.1651564,324.8517705,13132.92936,2626.576305,526.7856132,402.2919653,190.5997161,243.1999475,505.6189728
1684,38.89398715,215.4692642,51.81462716,258.0075894,365.9030396,202.5752575,299.7345819,378.969768,352.6729861,13384.22406,2595.4444,615.1270699,426.9958403,192.79542,178.9114655,451.7598174
1682,42.60717381,244.6716979,66.56674337,176.0990455,336.43094,240.0124235,239.1697918,407.8502952,327.1269736,13484.2391,2607.355744,692.5471634,392.8092384,178.7655599,134.735065,445.6592289
1680,68.23293387,170.3501144,115.450536,200.8938432,387.079148,232.282584,367.7376662,421.6694465,258.1988472,13391.7529,2616.739056,752.7242095,353.7275572,246.14441,160.56593,347.9544568
1678,56.176094,131.2522058,168.3006444,228.977716,419.5522621,282.9093331,410.9977467,467.9116935,302.8108533,13488.50773,2607.900691,751.4369449,354.4038088,282.8147372,222.0943806,149.4739558
1676,70.34252396,182.8794162,183.1152622,159.7017632,407.0001502,324.2445223,303.6780823,508.8178472,269.4489316,13623.18652,2646.368908,802.5326237,365.7540347,224.9199507,264.079998,304.2479881
1674,89.45084277,183.0184887,143.3302545,151.1059219,421.7444998,326.0666163,336.998702,456.1018829,212.2509011,13717.44595,2595.962169,909.7385436,344.2775835,241.7086732,262.9815285,510.7991984
1672,63.42906201,144.0953169,115.3990342,194.869957,472.9372753,343.1814929,468.2282362,374.1230976,250.6448601,13804.5356,2583.348687,982.3347667,325.3574281,313.1483939,261.2957962,465.0959121
1670,41.04173734,178.5802605,139.3324018,191.5538042,484.3993093,355.4029235,459.0788283,369.0744037,288.6292777,13894.13841,2720.496242,1011.876275,346.4311306,301.2026821,282.6384526,390.2413339
1668,81.51299452,201.2332216,141.8691252,255.740383,432.6008001,278.3616077,408.961138,365.8641638,225.8315717,14004.55188,2710.238878,1052.852472,347.71806,301.3280241,277.1058016,428.0393821
1666,74.6504729,137.7155561,98.79234292,276.2579743,401.4094927,240.647458,312.2871531,263.9827894,219.1835905,14110.55145,2670.998994,1071.589448,324.0069577,338.0007906,246.8668768,390.3247748
1664,39.31435525,162.3740264,70.45716408,166.2260809,431.4729458,235.7210445,262.4163351,237.5269155,261.5078587,14123.90219,2666.437313,1138.282985,354.7788354,322.5759604,204.7938964,335.9751302
1662,54.08600755,297.7971437,95.13545061,92.63001056,444.3522357,176.0659616,314.6395326,344.7914042,273.8301037,14099.77725,2627.023706,1231.656136,347.2065917,299.1733477,203.3892246,397.4699105
1660,84.82559559,335.1381987,119.3208891,172.4156589,427.1642165,111.437172,350.4915149,392.8576634,295.9579259,14203.11984,2596.132489,1258.388891,226.2000632,360.5621043,250.5698707,460.3440973
1658,72.32505707,283.0117501,90.66138609,200.6687505,497.4194235,132.0812794,267.1701181,371.5907583,347.2707859,14400.70293,2645.712075,1298.306547,225.6185831,388.841245,234.3056116,416.4139662
1656,70.96693803,276.7745646,84.15000268,160.044018,530.0541111,130.8023891,163.8607565,430.4577652,341.4684132,14422.68375,2567.253477,1375.470152,318.7369681,379.3495196,195.5716568,461.0360423
1654,89.35127477,257.2944945,104.8764535,158.3111871,510.6816576,100.979887,162.9766094,401.8763107,344.1082599,14352.51742,2492.229927,1436.979521,327.5259901,422.7928794,247.9065641,458.9687562
1652,88.90135265,213.8207463,96.5163842,193.432287,512.6867345,140.3125794,218.4900847,302.1531385,370.4301247,14482.71327,2543.081687,1463.747182,286.6460821,461.206655,334.0155229,289.3224071
1650,80.66436277,255.1036172,85.05864906,175.7229161,516.8965229,225.8884503,233.8763057,390.35328,326.0100734,14724.46643,2538.457247,1501.087206,331.6004976,392.6634993,331.6899372,232.7404502
1648,101.437253,268.5248033,136.7478022,142.3506114,518.5461874,228.5038786,266.8067161,429.3561665,329.4168922,14706.91965,2506.479472,1562.909291,328.7348855,361.7100387,329.8164107,404.5537916
1646,124.1685441,215.9522725,155.8963055,207.5671914,533.5537613,199.7779676,319.7624264,385.1837404,424.6951149,14674.60223,2500.980956,1628.131748,262.5955739,389.186528,335.4521681,428.5242031
1644,99.57307278,144.7995794,138.1344466,255.3903388,530.8671728,237.3959674,324.0345459,405.4727538,444.3221706,14891.55565,2508.966668,1685.352081,239.8363314,423.5054537,327.0596693,326.8795408
1642,68.50020717,110.2413514,153.1509054,216.3945535,505.8219533,268.1192325,331.046449,485.9950089,352.4906797,15149.4982,2537.509934,1718.043442,264.3066473,458.9207798,314.5568639,355.7000268
1640,98.46399098,115.9457033,162.4820923,252.0262823,509.7890022,199.4743623,412.5823623,481.5628653,336.7852421,15194.26416,2580.374768,1722.812116,264.9415638,489.4664794,312.641484,392.2317277
1638,108.7271433,112.8500667,131.0355813,290.5586067,519.6582071,197.981715,348.8409451,402.2550944,355.6161989,15240.15154,2501.979881,1771.0087,314.0691339,454.286591,342.8517935,342.8815851
1636,93.31809366,185.297198,136.3261011,267.2369706,505.3376961,249.6642285,226.9970148,367.0700064,311.0718999,15473.35473,2490.706061,1859.415429,297.3978487,430.4549597,412.3904504,279.1064569
1634,84.54697407,260.4405392,138.1700883,276.3771951,511.4853783,208.0356815,216.967043,383.2224838,282.3754661,15651.585,2576.273617,1915.462138,237.9649228,466.5654778,454.3577625,282.3628332
1632,77.12597718,219.9435235,95.20240067,307.5457394,549.8581152,128.4763956,244.4439601,391.8507783,360.9324614,15602.09899,2586.681965,1926.318097,274.7755424,498.9473038,452.4877151,314.430681
1630,70.22734017,199.5763204,135.0060748,205.6716643,540.7736533,192.005006,205.7371989,433.4027155,432.8979637,15610.98701,2570.730523,1953.026011,348.0052687,501.5938,497.5883064,301.484313
1628,87.58383438,274.7562031,201.8271438,154.8761465,529.3700383,227.3140639,252.1192107,495.5055957,423.1638628,15723.43807,2585.990769,1981.116611,406.6273301,532.0728769,542.4152896,309.780689
1626,92.58058274,308.9978611,198.2713532,183.1414092,592.9564172,139.5653919,276.6838099,496.4217303,477.5427152,15853.66436,2543.65271,2053.45009,419.1414933,553.3142635,562.4005932,370.7299683
1624,62.59014332,273.7816349,164.8199412,175.7067833,645.1000903,93.98704695,212.7571241,502.9698941,584.7405532,15878.25254,2486.045425,2158.733104,415.2968537,536.5742268,575.7485412,380.1438674
1622,40.53485747,284.7358051,180.4556961,148.9535175,613.9167759,187.2741636,220.8225656,567.1392326,582.4569759,15842.29048,2519.05115,2210.002046,439.1921533,524.3179343,567.7478196,335.6596542
1620,59.04373322,319.2436487,213.7188157,191.3479289,636.2491038,250.0859024,312.3858806,541.4783694,554.3817874,15987.12563,2527.64627,2217.463675,444.2901942,527.0213442,532.3019784,390.2918721
1618,83.09388361,335.6110448,272.1335692,191.9521763,650.9894619,259.5408075,306.4766324,578.7976249,597.7181654,16129.64584,2503.963591,2254.302731,396.8918986,543.4801926,563.0481077,361.5735291
1616,89.68310038,368.3691765,290.3326679,143.7572532,575.8255011,279.9488811,325.2017097,643.889371,569.4921908,16101.28575,2528.078935,2264.47861,396.6239117,529.6173228,574.4985208,300.2874248
1614,96.83507825,449.6402339,250.6492936,129.0288084,505.3759714,301.1331452,435.703385,625.9500948,484.1253332,16100.18127,2572.215602,2291.954083,436.6623745,496.106415,542.7817737,318.6954026
1612,110.4747745,490.6458307,233.7825635,129.4655145,550.1980706,292.4193581,430.0319531,604.4997365,529.5151151,16226.56411,2546.814968,2452.832717,426.8851882,509.4238918,568.2785993,309.1723938
1610,106.6376014,398.8037683,240.44806,95.43134249,610.966872,316.1110809,334.6932848,625.7035269,564.5478705,16164.22704,2527.44189,2579.103056,467.071601,547.802523,551.8864026,259.4835758
1608,105.6495781,417.486887,238.4764852,110.1020338,622.4243594,307.1016046,307.7137522,634.5785364,566.8702513,16207.89897,2597.595661,2575.220442,484.6209335,555.1097291,543.0976196,282.7912725
1606,118.5808504,466.1889311,228.092013,149.1585588,621.5262203,241.0419437,382.5836821,650.9416527,552.4474523,16340.46784,2662.430315,2512.853614,467.0892914,531.9277533,548.872357,367.5803362
1604,122.0015016,389.7863528,233.0214078,144.716416,632.3144365,176.0681597,416.447306,648.8265941,481.2028876,16319.75991,2681.185423,2497.490551,462.8125284,506.8666949,521.8162579,353.6163601
1602,99.038961,398.381608,253.042968,136.4718742,626.3844793,141.931148,349.2108026,551.5907896,394.7729072,16268.39161,2731.464466,2567.251296,445.8590369,486.0384628,491.1109387,223.6859799
1600,72.74201813,521.6046976,260.6430045,125.9834838,632.5304856,144.148839,389.9403647,524.4145774,440.7057113,16218.82878,2688.285984,2706.583335,433.33286,479.1510969,466.4897916,234.911524
1598,86.80924523,521.922015,273.0332588,122.5068495,667.9574926,159.8858776,443.3700134,608.1524087,470.6234806,16121.69168,2630.63399,2780.048822,420.6405053,474.8491029,483.5402516,370.5379788
1596,116.5768346,483.2204603,249.9354235,141.5255838,660.4245858,152.1775861,372.3300026,630.0748194,477.6733665,15997.09467,2653.652571,2771.278165,440.4133273,461.1070535,528.3951629,408.9593365
1594,110.7191168,552.8119417,194.9138092,153.3686876,603.8867145,155.9218814,293.518555,562.2494921,542.734869,15875.32701,2657.050513,2784.002439,497.2709155,443.2485435,518.6984579,435.3254624
1592,84.91264422,521.2400278,221.6371223,133.8629526,623.3382667,209.8016629,320.7954945,575.4139529,526.9908243,15728.48268,2579.887825,2832.369435,500.3180685,444.8732547,448.6495301,639.1486297
1590,74.51850929,434.1265882,263.0344675,175.2502208,692.6224305,169.1459255,324.0877866,525.2128035,471.4049725,15602.59305,2646.431285,2861.958643,443.7911171,490.5286413,447.1073052,502.985546
1588,68.03347974,363.9800925,239.528205,190.5181289,709.5571642,170.7285153,340.338656,466.481332,451.9829651,15482.5479,2755.006345,2877.334813,436.5399284,508.7455625,488.9150026,208.9088876
1586,59.01056152,369.4207275,216.1251676,181.2502326,675.1005155,252.3730867,395.7976972,471.3816753,478.1674003,15440.13446,2761.800733,2930.450246,465.0498714,465.0150377,485.2050247,274.0808568
1584,68.65830531,426.1456492,236.0429833,256.7538367,661.7467441,254.2934032,403.5994941,422.9184681,521.8103216,15523.82649,2772.475281,3020.527533,428.91672,435.8441597,430.9521145,504.0622483
1582,83.08798006,402.0884975,206.7017432,305.771634,664.1396213,241.6114162,357.1429411,298.1449536,526.9542575,15569.20497,2843.035537,3085.958431,369.5875765,473.6312866,378.9349935,356.6266267
1580,47.97786682,408.6378159,197.0995219,199.1168324,647.8858115,309.0337197,296.0146123,278.292654,397.1090909,15540.96388,2822.156626,3123.349105,356.3400789,506.8829828,379.3374972,229.1055572
1578,35.80111949,448.3803684,200.8180574,149.5405516,647.0971449,285.8174774,294.5464211,325.4648969,309.8352961,15402.03199,2775.569662,3147.850277,376.7610339,505.4788861,351.1667948,330.4265066
1576,80.58276245,389.706966,159.6325381,208.5314399,652.2706329,208.9806559,344.2645628,322.1565275,303.5285565,15245.57273,2790.929181,3172.973317,371.1244174,491.9456745,285.9332775,397.7246462
1574,94.51701846,277.8393386,119.8286682,166.5746591,610.1586978,293.6903936,359.2276572,294.1067018,234.7396699,15235.8705,2794.107027,3207.503831,345.8599876,480.0066091,259.8017336,298.6099421
1572,73.1703616,324.3838225,164.6673241,137.374086,586.609347,318.6769861,313.6723761,272.1294194,269.5254088,15265.43142,2796.089668,3241.438307,359.3523987,491.9891906,214.3203806,230.2705015
1570,70.47721322,431.4040472,217.9129305,189.6127215,621.8826203,188.1093497,277.7229047,260.5006018,358.9533545,15143.67723,2763.331638,3282.321914,350.9992974,537.1934183,182.05547,393.2079115
1568,80.62181049,402.2294755,207.4495874,201.1916624,623.1315908,99.47033173,280.4290306,237.567413,370.6711757,15090.15335,2695.3781,3356.579213,305.5148582,563.9343561,204.1072806,543.0974446
1566,77.20022019,302.5135741,177.4099898,130.5016108,578.8161239,145.2952345,253.1322606,279.2940997,323.3456118,15153.12315,2698.783685,3413.952528,276.2841424,513.6942723,234.1971774,470.5031111
1564,78.01376678,332.5969482,179.0025704,94.78510019,610.7948368,154.3677179,205.3212125,407.006243,316.2151797,15035.25932,2791.006021,3404.788806,277.3390104,416.0184189,233.4000035,404.8753151
1562,89.16429826,406.7695355,173.3035211,79.33123481,681.7007876,93.92540117,280.6539928,351.5128371,355.0556435,14994.58171,2755.648768,3455.932782,285.9384436,379.7050071,269.6907204,449.5168234
1560,94.68271195,437.1604671,167.4084252,98.30610428,694.5759414,118.451167,251.7172706,233.6068192,394.5462969,15111.11274,2720.618701,3534.834486,292.5318816,447.4502513,248.3170602,374.1930918
1558,84.57124523,461.6201842,170.8510379,109.5390783,658.6646409,238.0501907,149.357124,263.5183258,349.2231043,15128.34932,2808.639677,3572.642848,301.522915,512.9436842,125.6544139,358.5112886
1556,82.42867029,430.9549859,166.2716521,86.27782855,652.7273515,288.3869429,177.5120761,370.0490934,252.0813,15063.41681,2864.658225,3603.995765,325.1403328,501.6964783,70.73079664,515.8093464
1554,98.15880777,281.5169184,141.5786094,104.5038808,669.3970631,242.6315455,216.1133561,375.4933161,249.5706704,15176.90374,2784.218225,3659.923319,357.3898995,483.208156,181.7387977,435.3311653
1552,71.98684434,323.0261344,99.07282153,147.3783653,626.114972,268.4306771,233.889593,286.709254,309.5557273,15108.08861,2780.133146,3684.588359,341.6690849,466.4591764,204.6974212,331.4585328
1550,51.84635871,382.1630039,114.2372492,143.3942136,588.6697252,274.9465701,271.9584937,237.664338,332.0589935,15089.49997,2792.003965,3744.437028,319.5963018,446.1832975,138.5770345,343.9848229
1548,70.37464323,307.3745754,183.8743039,151.2199955,586.3380532,230.2498587,321.6211479,259.5735875,267.3707478,15282.1417,2720.992155,3824.572158,320.0403026,444.8668801,126.0853763,322.5571956
1546,75.6143062,297.7191872,212.8945636,217.7401394,554.0161764,273.8025702,326.5128774,265.7799933,195.935365,15358.99861,2655.064988,3838.186108,288.6539626,466.1150141,144.4154928,252.4775655
1544,58.22337424,380.9939576,177.0954544,211.0083093,523.2369353,357.6126447,273.3265283,250.6403875,224.7183044,15296.20281,2631.910151,3847.617393,213.745764,468.4271852,108.971219,329.4973434
1542,71.28413424,356.4004285,129.3165655,163.0920696,566.1711887,311.5696895,234.9595869,287.3216277,228.7504913,15444.00719,2612.92656,3885.910365,179.5886173,449.4546069,97.91127232,406.7485413
1540,93.07131834,324.9467991,122.6302644,166.5092902,612.4182149,228.3475413,292.0083917,250.1000516,178.343384,15514.02034,2615.906384,3925.169153,181.0466101,431.744301,91.15778541,394.4243384
1538,86.8823282,368.6967371,131.5680882,172.863219,604.8602799,201.4891249,319.5046045,175.3733616,149.3598639,15408.86463,2638.516842,3952.045827,189.9880766,420.9620027,74.1808529,358.9930305
1536,80.71601838,379.2830585,116.5808218,115.2172859,605.7834995,147.6862282,220.0271277,224.8270973,163.2478261,15541.51656,2638.964205,3977.866112,202.2143649,408.9455636,107.7120581,363.4269077
1534,96.02392597,423.1608448,118.0140701,102.7747438,644.2910942,88.17208952,214.0503212,231.3585039,193.4228801,15758.63032,2640.268947,3993.486842,158.5723797,409.2189737,142.8013262,414.9124497
1532,92.77296559,443.3292232,122.1515945,118.3613369,692.8345664,93.01635704,256.8665819,244.2399631,201.3851915,15725.82729,2651.136217,4026.995961,88.50199193,439.5899411,132.1478673,499.611156
1530,62.25754648,393.6755253,101.6151711,110.0314661,717.1972928,129.1376808,246.42985,288.7668336,217.6645419,15698.38185,2635.381169,4074.698224,98.28764648,462.2962326,123.2210192,507.5981697
1528,41.33926814,345.0006694,89.70494621,90.64553103,707.1598835,130.2538009,210.3148512,279.0399922,242.8338448,15888.11579,2601.505296,4139.710194,176.0984473,435.0748225,146.8079481,399.4319682
1526,40.19222392,336.8783428,116.1515479,95.68657582,668.3904371,115.5875907,193.2571624,215.1245404,236.1205546,15965.80615,2593.378807,4237.139734,200.2244822,394.9068494,165.6004554,288.2144088
1524,30.84264471,289.5124953,119.0775019,123.8295937,616.8442406,132.5791248,171.0315761,193.332543,268.2226788,15883.60613,2541.630243,4298.451728,185.0228143,411.588396,186.4947827,215.2859049
1522,40.45610296,332.8388168,111.6877347,135.5296836,585.3322217,195.6763477,227.3763637,227.521702,318.3486489,15954.08873,2386.999477,4278.888157,187.5257818,412.1469891,183.9611508,227.0119809
1520,65.02182505,386.8957692,99.94420123,119.8686479,596.5119864,238.5133223,335.2464248,277.2592694,319.0852158,16168.65989,2259.717122,4274.806124,233.6526391,395.0718216,167.4083255,293.9835903
1518,62.95627678,327.0055226,65.69515254,133.4152586,612.6160449,238.2109673,349.5443986,274.5140881,312.789262,16236.69958,2211.172764,4353.982581,270.8799647,408.5340577,156.0767975,322.0158112
1516,37.34806615,316.0249069,35.23119636,197.7205134,583.3528155,262.5287991,281.2679314,218.704719,350.2678168,16174.2023,2097.509393,4413.507293,230.1966507,397.5524255,154.8637023,331.8217806
1514,25.70559858,361.7613426,41.76380159,200.3957186,563.4372391,278.5836869,325.4451365,276.3863755,280.9271634,16250.21094,2003.603949,4395.950155,172.7388474,354.5357551,230.5057592,451.4149702
1512,49.51955079,340.8901924,70.51351749,204.338598,543.6951083,211.7982713,371.0592024,344.9223236,254.6260399,16365.28384,1949.458934,4415.77341,177.2861837,335.5453521,262.4891639,461.7255397
1510,74.0204129,293.0825911,85.13454209,242.8634795,532.279022,161.9836074,316.003769,282.1794941,287.3334547,16476.43526,1915.247051,4451.773009,204.728294,336.0284419,225.2299751,342.0042664
1508,63.78608658,306.9647902,79.42727299,226.827975,571.5550592,212.2330958,259.0407927,191.0313042,232.2237863,16667.30906,1858.642273,4413.668808,211.4823356,306.6930699,222.8833766,349.3733313
1506,51.92232296,305.4502412,75.29196575,181.0307786,616.8947714,200.3544546,243.8361585,227.8214899,204.9406658,16756.0483,1707.339347,4429.097712,242.2459954,268.1924333,229.6360514,478.6303229
1504,75.41631341,336.7756905,76.39207668,250.4718867,595.864809,103.0290317,257.4262054,281.7934275,238.4116466,16685.23244,1605.0817,4556.351659,220.0720183,280.3067235,250.0585701,552.2981282
1502,67.7542715,347.3243576,72.53472661,278.8087739,598.0184229,102.1722015,227.4828353,233.4020848,204.8252374,16654.44783,1587.174932,4620.429303,183.7273675,286.7402665,348.1093277,495.0643577
1500,30.84565052,310.0880535,78.95004705,166.4418538,621.9754837,193.4643273,192.4987518,208.5248735,171.8905042,16722.65768,1592.722552,4583.318764,185.3614257,235.2954726,449.4109542,539.6303166
1498,46.22138894,294.8031334,112.4427649,112.6749652,592.5127762,181.9429643,231.9026023,294.3812348,265.2062066,16791.13065,1581.165096,4599.227183,171.1988645,210.6322584,467.3054668,768.0537985
1496,74.45589233,297.3169224,142.9947892,202.1369981,631.7109573,107.3153299,232.3775939,275.6383344,292.8058474,16898.81616,1506.475846,4651.311652,121.0026404,282.245851,534.6215524,770.7554046
1494,66.75649718,349.2493735,155.6515095,240.4566429,689.9277439,146.9582019,137.3189372,223.5432374,292.4232026,16886.50426,1487.184393,4698.668502,86.52027019,308.9965686,620.8847292,623.9753714
1492,53.37773827,425.9584753,158.1759073,223.0947206,700.6323522,238.0550468,87.61546437,282.0972981,330.5261861,17063.55416,1527.658388,4744.168643,64.70650349,276.7875971,677.4860405,611.7501599
1490,72.220101,422.4434783,153.2259425,236.1698203,705.9003499,248.7149613,129.3090295,350.7078551,372.7031064,17398.46748,1503.535312,4778.293436,73.02791979,275.0214916,696.6967109,715.0836886
1488,94.47605539,325.6236071,147.7916439,233.3392736,723.0772959,254.727823,171.2593782,281.1940937,377.3435642,17326.68032,1416.617952,4795.581958,142.0481685,281.5948275,673.4057577,706.0787327
1486,88.50978878,294.7197258,173.4519239,235.5157129,665.1796066,346.637424,283.4905806,222.7809923,333.8083387,17130.41755,1385.451559,4867.475222,164.4075193,232.0510179,642.1821732,558.8237122
1484,105.8532795,317.7493327,201.1013028,225.8057624,616.9604106,420.7152988,371.2214835,230.2415908,231.8249139,17263.05207,1341.379394,4960.143671,155.4733926,192.4613773,620.7738508,397.3429119
1482,140.7772815,355.4278468,188.9992156,231.8011534,621.7277626,406.4864499,367.7469558,242.6589398,181.507342,17462.74507,1240.820982,5003.270012,184.6132421,216.4034196,582.2389377,454.2752285
1480,135.0996487,380.4221455,157.1705967,253.31485,611.7277087,384.7967855,329.4846944,220.0740619,248.4388832,17413.57778,1136.48084,4985.321365,238.5119211,213.1386177,504.7614149,547.9845721
1478,103.656058,352.1908736,155.6963551,217.9237715,574.5020718,406.0930551,312.6660713,184.6443423,312.4082819,17377.03467,1044.290789,4949.144868,269.5764494,113.275545,438.8860834,338.6316799
1476,101.8316691,359.7784685,171.6421386,180.8040133,574.0683781,364.0806858,337.5712032,173.9503051,305.200383,17389.50126,922.6226577,4952.093115,307.3069871,70.47417391,470.5460157,369.9964874
1474,111.4111509,373.4716178,175.8871308,159.6140004,583.9380116,278.5395278,390.906976,229.6482687,262.6041558,17505.70513,799.5152225,5007.464081,308.4039604,82.77222201,484.2839231,452.6839129
1472,96.14509732,339.8624584,163.9351222,166.3349323,567.3394683,246.9526356,400.6829139,241.8821333,241.4477881,17602.17025,761.1354059,5042.962422,305.0975038,76.372899,490.2991168,330.2857952
1470,67.20014971,301.5750852,159.7655935,225.0610561,552.4029069,245.4118689,370.5686048,162.8873598,222.1331911,17578.9834,752.3850964,5033.786287,330.4456657,63.30480871,590.7276564,364.5307544
1468,59.86667041,294.7473956,178.1316789,290.2041537,557.5331809,183.9850362,401.1688369,163.2671748,176.3661064,17623.73387,642.1996735,5068.133113,290.877271,69.72180284,673.3391321,692.0446223
1466,83.40852753,265.9219411,180.5899481,309.975326,547.2238716,157.5426214,386.3352441,177.1134799,234.5023192,17706.62032,590.7168181,5127.805169,257.1626316,64.8663567,683.8580594,657.3309686
1464,82.59008122,257.5272077,154.7981602,338.4286644,525.2748557,202.7386463,334.326525,168.8422763,320.2414568,17808.71499,553.842105,5152.317611,268.5967471,54.80196209,729.2312648,551.2765648
1462,43.10424024,271.0362599,162.8030701,321.4762313,501.4261361,232.2476946,348.6215058,178.1628156,316.3315357,17882.40174,476.3985048,5151.933484,228.0019446,39.75504435,803.5577547,653.3128461
1460,24.27813444,251.145915,211.5129361,224.7617129,453.9397314,189.8530205,409.9363655,196.7014625,304.6436932,17879.0056,408.5737587,5179.928207,138.5277928,11.79332497,753.3556129,630.4270296
1458,50.37696208,247.7636417,187.9050052,245.465648,385.8358215,148.6322877,410.9709128,196.6089035,369.1927788,17893.92719,293.3689685,5234.12222,186.7355499,20.02137974,568.7956138,587.5602917
1456,64.1463354,254.8936832,135.8006681,280.1437126,362.5413724,205.2578841,364.6280342,208.2811202,377.6953741,17869.53446,265.6505579,5283.835657,261.1117462,86.4320606,419.5264872,606.7474955
1454,59.67685965,270.4260416,110.5182963,255.3833209,383.0955391,252.6256323,361.9387722,174.9584161,338.646713,17870.91647,275.2325945,5350.02792,303.5760182,159.9717007,370.438128,641.5783796
1452,69.9368025,276.8548757,114.5511007,233.7861489,387.3195803,234.3707958,414.4650855,113.4459411,300.3348631,18002.50673,227.5388497,5410.951259,321.2683104,245.1064257,340.1989966,615.1026586
