Raman shift [1/cm],IF1,IF2,IF3,IF4,IF5,IF6,IF7,IF8,IF9,IF10,IF11,IF12,IF13,IF14,IF15,IF16
1076,1255.31636,869.5887932,2792.727067,2129.271571,1946.094787,405.6519177,1884.790782,1086.77221,1192.199432,5246.046818,1801.313473,3679.846892,6772.440578,2756.025501,833.9991474,270.6037735
1074,1211.101962,789.6599231,2842.859884,2126.038273,1832.660603,293.6592928,1844.863879,1048.270473,1101.836106,5132.098508,1777.196788,3695.85089,6949.56352,2706.960449,869.8238564,272.4493958
1072,1208.974076,734.9743801,2873.968616,2056.959171,1783.312697,210.268274,1757.470542,1025.91803,1082.254336,5036.702709,1805.582282,3697.904895,6954.783368,2623.557874,919.6233022,279.6347798
1070,1265.026776,770.5034993,2861.101519,2014.425227,1880.746962,171.4100865,1645.429474,971.8165729,1133.643481,5001.113671,1848.131677,3650.000851,6785.014515,2505.17591,943.5801981,191.6521754
1068,1292.167847,792.1953808,2805.351603,2002.301191,2022.103537,176.3440748,1582.540675,853.7474052,1139.920032,4982.055648,1911.547329,3580.551441,6577.154888,2393.328035,956.2735938,179.7365564
1066,1258.593742,696.5153187,2716.935798,1967.944955,2093.388358,171.1986684,1550.990216,772.3915768,1057.431546,4923.242623,2032.314129,3511.682255,6393.451835,2299.087204,989.6037978,270.7775069
1064,1223.607923,587.4917259,2614.838291,1927.114094,2134.87362,143.6031669,1474.88114,818.8909015,987.3572569,4844.342036,2182.076303,3432.499209,6162.132673,2197.500949,1046.418887,266.6712955
1062,1206.027427,614.8360894,2543.589526,1930.496608,2218.23672,134.2769816,1376.74077,878.4115628,1005.454503,4798.268381,2267.25067,3365.075049,5891.168329,2112.013826,1089.62503,218.973921
1060,1188.898094,685.1102202,2493.0493,1955.351913,2310.064446,141.7502732,1308.717636,879.4389532,1049.6142,4791.015964,2375.851065,3328.109526,5653.599548,2019.464345,1108.01654,222.5247263
1058,1156.268452,677.8290592,2424.271294,1973.596404,2408.913384,154.137011,1258.72104,819.0218703,1065.094401,4771.701191,2550.660995,3325.183748,5402.604684,1910.720091,1146.352948,236.113698
1056,1125.512584,634.3790332,2332.198448,1984.075185,2526.659016,159.9865266,1195.432822,742.6412097,1039.874872,4705.435972,2709.280079,3289.035556,5081.818332,1799.150471,1201.636448,233.1189914
1054,1122.75706,637.8099149,2244.074797,1977.188164,2609.844741,149.3707471,1139.035468,726.0723768,967.585922,4620.676655,2821.909338,3159.919332,4784.915448,1675.303178,1204.84819,287.1789949
1052,1127.637005,669.4529549,2156.238127,1959.406839,2670.016893,156.9967523,1109.231003,774.3837629,928.4740551,4567.159313,2946.540864,3064.47865,4551.714654,1555.592732,1187.600145,318.0270683
1050,1107.05473,725.1530632,2063.261477,1967.843219,2783.736367,181.9335428,1074.752936,812.2765026,953.1640879,4585.417126,3086.33584,3065.36201,4336.948073,1489.627323,1202.586539,260.182152
1048,1076.526589,755.3772732,1987.783329,1993.659107,2892.943796,206.3694854,1011.452091,849.1565173,958.2795444,4642.793728,3232.611822,3069.307996,4147.569204,1445.867874,1217.614477,200.9452684
1046,1079.049326,713.2856721,1942.572838,2006.336487,2897.263128,231.8086476,946.773889,888.8871346,930.5523608,4653.80672,3362.110021,3011.931497,3988.993899,1364.504992,1191.439146,226.174921
1044,1102.607403,669.4966189,1895.750833,2017.667529,2882.239095,251.5188072,912.2606163,803.0904417,987.4188193,4583.656013,3422.736855,2964.618155,3780.018943,1269.497402,1176.185351,263.4144689
1042,1071.157755,680.5989705,1828.415284,2002.040301,2927.605455,253.2013234,889.474154,652.891046,1034.819792,4485.651978,3492.348314,2903.044216,3543.203665,1146.656137,1197.443498,252.0073611
1040,1011.664182,699.630268,1750.547677,1973.595021,3011.811096,267.6134306,840.2613209,591.198546,1017.693026,4431.851898,3611.466579,2814.777415,3311.888679,1010.837534,1235.448168,260.0382145
1038,979.0163206,690.0534231,1646.284938,1944.104032,3087.53293,290.4738587,768.210485,649.7106352,1000.508835,4440.725588,3764.005448,2751.956663,3099.76937,906.3880185,1258.819597,333.7807606
1036,947.7036108,683.81823,1499.419923,1902.353002,3135.72741,286.2180974,718.9130387,741.0652466,1020.97711,4485.983848,3929.088111,2739.050825,2934.589893,851.654568,1244.735494,389.5343536
1034,918.438844,665.8690183,1389.724651,1905.65746,3131.754276,302.0537765,707.5406956,808.3318871,1058.156952,4553.537277,4036.692107,2729.40961,2842.489026,837.7498751,1189.105734,390.4830948
1032,940.1411804,629.703329,1366.019032,1964.443285,3114.498473,357.1421036,689.4870781,805.7154668,1116.982884,4602.476428,4080.804473,2706.451344,2790.611079,824.7991834,1177.785124,410.701568
1030,955.4200891,618.1444125,1376.699932,1991.192672,3135.62694,396.594288,641.4229031,804.2260403,1139.901293,4550.818274,4153.439457,2678.669532,2694.194116,760.4069719,1238.517887,450.1804577
1028,913.0451577,652.6498576,1359.968616,1951.544183,3187.853342,394.6943752,583.949246,828.6589335,1123.295179,4385.157294,4276.822828,2653.945792,2527.78014,652.2867631,1286.397765,469.6453814
1026,905.6558874,700.9389058,1314.308221,1916.620784,3241.062413,407.4478393,539.8293759,753.6959165,1182.108584,4212.964328,4376.24764,2623.175021,2337.56271,560.8563768,1259.329565,508.1664756
1024,962.6618339,765.0663136,1233.540744,1877.821543,3336.928707,443.2027653,525.7171969,635.5628038,1279.640282,4121.815623,4512.23726,2560.711318,2078.163174,484.0091471,1212.811097,575.7447308
1022,1017.676827,810.7207463,1145.24915,1879.848448,3416.083661,496.9099316,490.9226063,596.4367778,1352.49654,4120.029621,4692.958872,2491.137566,1757.281006,414.2858329,1278.788329,664.690503
1020,1054.990098,861.4245374,1064.736221,1934.817768,3476.487331,573.456873,431.9893198,630.8576168,1426.117706,4154.436434,4903.992903,2447.120389,1442.655149,366.5115484,1438.332448,792.4538318
1018,1147.897002,1006.154393,985.6615142,1996.237742,3603.718355,684.6027017,436.9984174,675.3044251,1553.610084,4183.332904,5156.942305,2436.272868,1184.968537,375.7327679,1544.900474,978.323011
1016,1354.635929,1264.504133,939.3101822,2100.346763,3740.315504,869.7530856,547.3375174,738.8716644,1745.539984,4238.519033,5414.408658,2478.198825,1027.75561,506.1227884,1636.208082,1211.944853
1014,1724.877505,1630.856065,977.1410073,2303.444966,3819.702563,1209.679857,715.2049364,780.9962868,2049.026703,4413.617078,5655.885572,2607.0941,1012.936516,848.4638036,1942.644841,1560.513867
1012,2232.03357,2098.746254,1060.652577,2533.190173,3947.276963,1658.953508,926.3145512,860.6919816,2466.653557,4768.226919,5956.235376,2822.413997,1088.491031,1368.673022,2455.290275,2094.485209
1010,2713.999871,2518.707296,1112.598359,2692.930673,4135.042503,2065.165126,1149.183826,1001.572751,2877.095675,5174.557354,6297.790383,3051.969143,1180.822583,1855.888135,2902.875563,2663.696528
1008,2955.338584,2651.936871,1114.241638,2756.092694,4202.34456,2283.697749,1261.821795,1072.326324,3103.213952,5354.749292,6513.188824,3167.502937,1243.231031,2076.187545,3073.048319,2941.76631
1006,2854.552739,2470.785609,1062.535855,2669.314377,4119.881724,2196.313644,1161.58408,1001.612993,3075.379889,5162.169494,6548.764976,3060.449551,1188.577776,1961.684853,2959.059384,2781.388523
1004,2439.361336,2081.256518,922.7346083,2431.472247,3950.087942,1816.339405,916.324797,855.9987677,2787.084361,4732.432881,6499.773983,2779.096586,1015.663847,1586.772886,2587.387246,2281.9328
1002,1883.733585,1619.114659,713.6301331,2120.136125,3746.329803,1317.841573,658.3400365,715.2002159,2397.039868,4288.683811,6468.996321,2458.818732,740.9980851,1103.759515,2086.211366,1670.23087
1000,1420.308084,1218.154919,520.2423306,1852.166135,3562.304116,906.8774918,432.4127401,606.4132166,2105.199339,3918.916429,6463.514477,2179.791903,401.1561499,665.4038862,1655.261871,1156.827921
998,1158.205479,962.2686474,396.2669728,1692.627346,3475.527208,668.8139787,229.4396309,539.53331,1898.174114,3593.27212,6451.739909,1941.154593,122.7257059,356.4085096,1372.010236,836.5823544
996,994.4890864,784.1352275,312.1491483,1568.435005,3469.599435,541.3616658,108.3648403,505.2721148,1679.63446,3341.441856,6471.935033,1737.979178,9.560918797,170.25933,1203.017205,635.0184134
994,866.5242523,637.2461047,225.651124,1441.341805,3439.257045,435.3197486,75.19988137,493.1369259,1522.328849,3216.828395,6563.365643,1579.82611,1.219234768,75.34191027,1122.442154,510.7399915
992,788.8527529,557.1947692,143.6995693,1372.72358,3353.742307,345.8757462,68.95925209,477.2763083,1465.181582,3167.287175,6696.608834,1474.67566,2.513262919,39.36908294,1059.678221,444.7336729
990,743.6990112,545.6671417,96.51186259,1387.299236,3283.817607,295.358029,49.14410696,436.8879906,1430.111257,3087.531475,6800.692914,1403.271944,0.597363754,27.00970965,968.1581369,382.8882719
988,688.6767297,508.0311874,79.80536689,1388.456423,3249.000259,242.2913723,33.62561078,401.2844415,1415.027842,2983.842505,6843.713241,1331.433685,0,14.89735431,936.2461009,310.0339712
986,643.072684,424.5535743,72.17135547,1328.94533,3189.011439,194.0007925,36.39400155,409.8293292,1366.719999,2906.811998,6877.163256,1261.5262,0.082998036,5.064033936,937.0335187,212.4078032
984,622.6196487,365.2123027,64.45412132,1245.505791,3128.3963,173.0979447,40.19643026,434.4795032,1288.02207,2867.601965,6939.790577,1203.377242,0,2.614531328,926.0531702,131.4276605
982,621.0517484,359.1277181,54.55884633,1191.695213,3083.013936,161.571559,26.89861537,429.80663,1230.25199,2809.005083,7002.498,1177.389291,0.864468988,4.013297896,910.7336554,145.7970393
980,626.1431847,350.7886793,36.99307833,1174.208445,2968.408076,135.9620167,8.476197195,412.6258624,1190.152594,2674.704105,7030.520789,1198.123534,3.23485165,4.813443812,892.1768252,227.5368539
978,605.2340626,326.8599012,21.73330808,1167.229577,2833.772145,132.3836309,7.656972687,413.9773401,1143.181319,2508.742117,7038.147724,1203.767583,4.12009839,4.843072398,853.0666545,227.1370622
976,570.9091114,309.6191815,22.90119096,1154.332859,2788.802491,135.4820374,20.36603018,407.3722842,1102.82673,2410.591932,7028.879106,1147.672084,2.435782105,4.574390084,820.3755986,191.9604292
974,539.615477,313.4976913,35.52062515,1113.243065,2763.202376,111.2017199,19.19266743,366.0102245,1067.742146,2378.816718,7043.943865,1053.243169,0.54530785,4.02309942,813.2718817,178.4124889
972,514.4098573,315.5678729,40.05494068,1044.272944,2660.674422,80.34109674,7.808604389,327.7275599,1017.000125,2321.489911,7104.96386,982.3728632,0.245699587,2.998663514,816.2277039,161.6288272
970,509.6315498,282.3159892,27.56147464,994.8576194,2587.454733,81.12327093,25.08865055,346.9537061,949.6256862,2211.400246,7134.503304,966.2876293,0.386976817,1.751595496,812.8039213,172.2376941
968,491.5521863,256.2635094,10.22582982,963.4356611,2554.995173,82.40693958,38.54871407,382.490873,862.8505729,2107.822468,7113.453666,945.9705824,0.561968618,2.788693739,784.9511777,173.1124383
966,438.3535336,258.8598746,2.227155526,926.9289382,2487.494906,86.53312024,20.76696304,391.8351232,772.4954945,2067.471696,7099.037818,891.399892,0.465001669,7.815932733,741.6174481,142.2379716
964,403.2490198,265.2079934,3.182622043,894.128719,2371.922244,98.42669128,0,372.3492363,710.4116207,2064.823748,7095.473926,843.2000569,0.464900034,11.83228364,708.0384536,142.8068502
962,420.7777053,262.9548295,8.772498052,873.7421192,2268.140935,97.50817595,3.243111255,328.8029002,692.0192634,2009.901035,7052.426509,814.926457,1.459453491,9.210722897,684.4569013,202.4686407
960,404.181098,245.1726149,22.13703953,827.0765649,2182.209687,111.5161586,10.96891529,279.5590229,687.466537,1851.869769,6997.087096,757.7056741,2.849317515,5.363338562,645.6243397,215.0194461
958,331.5624649,167.2463949,26.11303471,765.0875698,2122.492614,136.0806213,15.69404719,276.0455758,656.892708,1667.133574,6956.501182,697.6717945,2.643155137,4.162984364,619.8302904,144.0785993
956,275.5849274,98.39665214,15.08654214,707.347864,2060.695997,132.7377344,18.87698689,309.1526418,606.6678833,1560.047735,6918.583242,641.2230162,1.054272405,3.016065299,624.9826917,95.19239104
954,266.2725159,121.428406,4.532609347,674.7137059,1970.241406,112.5823623,20.1960224,318.9690211,553.4804751,1513.402933,6853.488708,569.6619601,0,0.584500442,614.2522359,117.1710805
952,240.8281739,171.2592484,2.561867834,685.0673691,1897.704007,130.2120255,15.39603583,291.3038876,486.3666061,1419.43088,6757.998392,505.3458254,0,0,551.0618247,107.4360966
950,197.2776397,177.125896,1.15552475,667.4077441,1879.713651,169.9245065,6.07960991,279.515907,418.1117382,1282.332269,6673.144198,460.2736761,0.056566617,0.143384332,503.7969454,102.2240959
948,161.1506484,163.1669413,0,589.450747,1794.860621,186.808004,0,287.7851247,351.4833136,1199.244385,6631.301455,420.0140901,0,0.143604517,475.395762,172.9002491
946,128.1292824,157.0861005,0.074853021,522.3276833,1642.428921,156.8566118,0.721797732,271.3679421,281.5191012,1182.295671,6573.286105,397.8783927,0.139863181,0.817087728,475.0639114,226.0805548
944,92.9769759,148.1988735,0.178615421,519.8542279,1531.0162,118.5577684,10.74904972,244.8944212,227.0097312,1166.304872,6423.500998,412.3593866,0.919778711,1.588320279,496.5723026,187.4116757
942,82.24379658,155.0625859,1.500636915,529.6336674,1383.269,130.5670223,25.63730535,275.0802481,212.1926015,1160.105891,6216.55664,427.286553,0,4.143674486,419.2758391,188.5540377
940,88.57996723,188.2742722,0,526.7421755,1192.804118,124.163442,38.80766774,287.1687795,189.8165338,1175.892879,5995.146414,437.7204894,0,32.42958401,314.8369447,181.3436506
938,85.08874882,190.9023905,8.220106626,516.4988442,984.4867158,91.08531495,45.23409295,283.7324358,205.6384239,1195.633529,5780.031837,474.3963635,44.38226557,95.12520603,266.6365694,148.4397087
936,95.98308587,140.4950745,51.89018239,505.888612,802.5592691,73.82812742,46.04547934,305.6839293,242.3930265,1158.705192,5563.0491,546.7335008,158.8464316,170.9738873,249.0686039,143.7435998
934,160.9244136,108.9094673,123.4315747,487.0360677,725.8024301,67.88177337,51.83871868,303.2898329,197.0074916,1046.55875,5328.105399,620.9245852,260.315927,231.6368871,234.2842725,169.1148301
932,207.8719136,129.7799598,194.3610614,449.4775422,713.6316171,96.68583657,75.95530753,275.5086493,209.5682721,978.5105132,5105.861384,655.9862337,294.2690284,256.7267677,205.1123495,207.8770438
930,193.2830094,126.9559626,232.8749419,409.1057922,602.2460126,133.5749117,100.6557734,301.4904324,287.9802061,931.3558578,4927.372263,638.8454802,305.5078845,230.7108223,125.6100917,213.45056
928,175.1567986,101.0236164,220.8615264,377.5022076,480.3862442,122.0838548,114.604844,324.1998904,271.0468893,819.3100622,4754.509894,617.6288401,324.6444168,194.1172354,84.68852191,167.0548545
926,188.73248,109.282972,183.0078677,367.9689542,481.1380419,80.51277412,128.9560417,258.6609631,175.693363,735.8180363,4553.286755,641.6521255,351.5998864,198.3639306,124.6924632,123.5157332
924,194.0422427,118.4628294,169.8128253,389.7462666,473.1337653,73.98763528,151.4692075,194.8251997,187.3172298,831.1984542,4360.830227,685.6843059,395.6349862,226.9708874,140.9427247,123.9422358
922,231.3689463,123.8565094,182.0865686,375.2369575,457.9875892,93.07077605,182.350969,206.4013903,199.1946885,930.0871863,4191.042033,683.2276559,392.7952393,244.6676553,185.5637753,118.9493151
920,238.0281354,131.1940106,203.8746644,339.4677,455.2979864,105.2891398,208.7265585,257.3274054,162.7896634,920.2888507,4007.226381,651.4279781,361.0034028,259.1507948,217.9989637,127.856448
918,174.5915577,105.5247639,226.6806953,336.8080845,423.0086148,105.0040679,207.5224726,269.3706026,141.9171817,890.2138131,3779.324194,649.8680881,391.4019593,272.408429,178.9657937,147.6139601
916,134.3516128,58.57316593,241.2448736,340.8562385,366.7339784,116.268586,181.4944477,234.4953993,175.74989,919.0320836,3558.047677,671.7641797,473.5009729,260.435291,131.821161,134.8307728
914,162.2547746,92.83871319,235.260259,302.0669219,385.2804713,128.6341179,171.0918806,214.4213078,236.0805476,931.1588938,3429.70218,664.0171935,471.7892981,231.0908885,148.7518883,131.4348141
912,151.9284161,159.1815913,216.253398,276.1050171,444.8939628,100.194128,175.2118771,227.5048766,234.3227193,867.9307985,3343.170291,643.8405777,387.8892419,215.8417086,170.7329912,152.2177087
910,109.9671199,147.41627,199.8230365,285.6998607,491.3719882,67.47058065,171.4733953,260.1495832,183.0098117,777.6479627,3198.544795,615.3227706,334.3663437,204.2388775,162.372701,171.7164765
908,107.5720034,82.37224719,187.1552829,287.9723289,520.0270658,67.7172371,138.3793419,265.5803514,164.8780536,710.9891435,3014.495205,562.5211746,348.9369872,177.3078598,149.6991308,179.0352528
906,108.0866755,88.96148157,169.0764622,266.6950772,527.7573957,75.64939068,83.51728916,200.3298511,188.0136105,646.3734645,2880.028978,506.431683,344.0740195,154.0168323,157.0256502,191.9293408
904,81.45168787,150.2830231,153.1447621,261.2507463,509.7578774,94.17738765,76.84356713,135.0391396,197.1089728,590.106655,2751.343647,475.5944113,273.0683361,137.630503,219.3875859,209.5443214
902,77.1631896,171.5415761,138.4023447,262.3391842,490.4661213,92.75910868,105.1296368,172.7804394,197.767937,542.6878364,2615.385674,449.692359,184.7891151,110.3393554,253.0568371,195.8925247
900,105.5916745,133.1561536,111.3841179,230.1517696,470.8444397,75.51137339,113.7159896,231.7180727,230.5060594,475.2776257,2495.082401,409.9848139,128.3025819,87.20271574,209.461399,173.4610562
898,113.3564258,94.61513713,79.89029419,186.3580416,441.9758248,73.32850769,106.9524126,184.990185,277.4370277,391.5833411,2380.25278,381.9956868,104.0800078,97.33534289,156.30672,208.2531675
896,91.45480223,91.59399173,71.71062076,199.4475138,428.4332574,77.27958589,108.4055694,111.1912593,281.9193786,327.4010171,2251.195677,381.4147141,96.46136839,123.0428401,136.9110219,275.7086277
894,88.36471888,105.7890154,68.88121661,256.3364782,427.7645124,101.5151001,74.11651374,88.42201675,296.5665344,213.3930393,2120.490373,335.1577277,78.56773553,127.1585016,151.5844721,265.4355956
892,104.2222037,106.0236987,59.91193569,276.6855552,439.0250781,113.4449389,44.50707084,106.4591024,350.5680625,128.3876979,2024.678738,280.1001636,60.99783269,154.8807748,197.5310313,225.9681291
890,104.2246292,90.98958847,63.24198044,243.4941588,451.4045346,95.27458592,75.84068321,133.379983,400.802416,144.5855529,1932.634,284.2483356,82.34734829,241.3301831,208.4104467,211.0989445
888,92.65895403,79.4583189,100.5644519,231.9955108,416.1588073,77.74667816,140.3192294,155.2714583,413.8910267,180.1119037,1758.094117,310.1535848,161.2043615,326.636889,142.3656835,174.3047713
886,93.48960756,80.27265519,173.3051374,268.2309778,299.4737552,46.08765476,190.8958916,155.8013973,407.7449242,229.0922632,1535.329837,328.5409323,280.1981949,368.5726336,100.5332978,158.0763125
884,63.25053231,60.91512924,257.1748542,281.8773307,210.3512339,36.73903528,195.9582368,179.5282927,434.322711,340.1308597,1391.242622,387.1329508,420.7621561,430.2631687,89.70121582,137.1140741
882,43.59717545,35.32578807,322.4917174,266.9573837,198.8824857,82.55535986,178.9466957,214.6101101,478.4113228,401.6263022,1285.803937,419.3305645,558.5508371,493.55927,93.84994273,102.2338602
880,94.84887848,52.61000508,369.4470786,278.3545653,208.742967,118.383875,162.8997111,220.0106195,514.6958591,367.6530375,1119.834126,375.4807639,664.7934984,512.9286027,108.50955,102.6883117
878,146.7202644,93.75367158,414.8729292,307.5254944,222.922681,91.61305519,146.907985,208.1467019,579.7666002,366.9715472,946.6005774,358.543366,726.0486732,549.3560818,120.6912531,128.9928735
876,136.9194082,98.32673483,441.4222389,296.4739409,263.3240417,110.4563718,202.2609664,171.2786251,610.8040565,303.9919728,845.0576436,365.3850921,756.1092644,620.4754617,165.3125853,118.1518279
874,114.9717935,90.3121116,447.7051021,255.3999908,238.1910942,130.5138022,284.0647278,165.0898187,535.9814915,211.5192694,811.951605,323.3262352,817.985701,667.4163458,171.7166707,94.58234305
872,117.7669552,86.32692118,458.0305356,243.7146059,180.8234602,100.100862,287.666203,204.7928145,469.039334,225.5275035,773.6934374,268.1936315,938.4054558,686.7551314,120.2294859,87.70233055
870,128.4546809,80.36246912,490.5561105,271.4005102,227.5083472,79.12891735,238.510251,216.2023339,529.2127582,339.4304677,693.7536533,281.001851,1061.279073,732.9641599,131.8791661,90.78410602
868,148.911089,106.9628037,538.3429497,295.8373071,317.6595765,90.16050328,254.4096761,184.9868526,603.4840943,427.6531837,605.1002222,309.0732123,1144.683678,806.2472969,237.8054952,92.87864067
866,155.3635146,122.097521,584.266729,336.6652728,348.1034135,109.6007293,318.2491691,201.5035046,606.6035175,482.0793813,500.7377787,303.6254619,1268.428467,888.940697,239.4378575,76.30050931
864,152.3104774,107.2541819,624.0917856,379.386849,330.9300484,112.4470129,364.3281979,227.8561971,611.9003695,527.7793956,422.3804898,316.7644529,1484.228778,990.3945988,189.1150227,84.44018411
862,147.3270585,102.7754565,679.6568375,386.3952953,302.8267074,90.26723227,380.9347945,213.7441217,661.0547505,632.3421014,395.2276657,384.8350662,1766.887271,1129.571962,204.6098732,94.87120511
860,141.8946402,130.5241161,774.4554965,373.8285954,234.9445483,66.50471078,426.5729031,226.0209803,678.6976155,813.7824247,344.0520183,451.9103505,2065.101926,1288.509038,194.0223463,66.03684561
858,173.4405655,165.5659257,899.8401084,378.3828981,118.2581887,82.02352116,539.4944599,285.394872,706.7603104,895.9042815,213.319614,491.9750487,2319.79542,1419.83173,149.0366595,119.4301107
856,174.0016829,193.6595441,1035.77129,389.7460219,86.63830926,110.2670256,598.5675968,334.8266391,793.09322,902.324023,97.97742821,553.3765655,2516.190079,1506.240957,135.8440473,140.9303264
854,146.6547731,165.0285665,1124.34968,407.2511303,155.0277278,112.7614673,592.6305576,343.0320174,855.713355,900.8059081,67.20590601,634.0689336,2666.005951,1575.924727,157.1503212,80.32079201
852,146.5873748,110.9569317,1147.212763,436.034943,190.201535,95.00715597,614.8228084,339.8788645,867.1872147,908.2501478,79.14078509,686.3910308,2785.298843,1642.986912,183.6494235,70.6486991
850,123.6903276,158.719257,1175.567348,450.2595741,180.3227464,86.13411348,653.0420034,357.1909358,932.9320625,1000.106367,81.75654589,716.7305346,2907.002529,1687.116761,211.782973,133.6051952
848,91.09060728,215.5047543,1221.539274,440.1445393,214.1643149,86.23185265,704.5301324,403.443894,989.0506022,1176.236252,75.67144668,744.834124,3062.385837,1745.369067,211.0007719,158.5521594
846,99.2771292,193.4571123,1266.576065,432.1375391,244.8828625,91.28894474,776.4668554,440.7932915,975.2434595,1323.770355,77.31141475,795.2300004,3216.228458,1833.212635,219.3792832,150.1829745
844,126.9775213,161.7300044,1336.090696,455.0485984,249.3877405,96.91525169,801.5048732,436.9060477,921.8560521,1427.739824,72.76470574,882.1781858,3326.510942,1904.943182,240.6228354,163.2149558
842,158.7181626,178.7288011,1433.157071,488.0411755,269.5026736,95.58654058,764.5069043,408.6657249,911.0302798,1512.154558,45.5743814,967.3943182,3402.570842,1933.806665,238.2476497,192.7316173
840,237.7334514,167.5175664,1476.262231,480.0466979,269.0917006,96.95937569,794.8814173,393.8904471,985.9707473,1497.277168,22.60297009,994.1005329,3471.02333,1952.305849,243.5785853,196.445522
838,269.669291,158.2655956,1473.554345,462.4860384,293.227066,110.7389485,793.8241235,426.9155591,1026.606363,1524.737053,19.61003047,1038.499823,3515.082815,1932.270348,258.6675505,180.7043588
836,288.659793,180.3294467,1475.176159,461.0448923,323.9638244,108.1679056,742.3695755,478.1350229,1047.472021,1619.557334,41.40750248,1084.007442,3533.849269,1886.414813,285.1990634,143.5294651
834,342.1018016,214.7110226,1486.700921,470.1667667,325.5150692,90.16086819,726.5040681,483.7920423,1120.444092,1649.407636,82.83281066,1064.289266,3509.644497,1845.751573,332.5563021,99.39972481
832,329.7494535,231.9405628,1477.487906,494.2674844,351.0729695,102.3015713,708.8734357,447.6214214,1145.005341,1590.624482,126.5865753,1027.479319,3378.258842,1784.723145,376.8066678,126.5836131
830,245.155955,196.6508318,1445.481062,517.6498776,429.3022709,130.3195157,623.8166379,445.1475316,1045.853952,1544.669217,170.2341057,1010.644985,3145.86792,1684.882022,367.5466675,210.8843023
828,214.6741217,155.757551,1388.312086,494.2337043,502.8002736,134.3282041,581.3367832,466.4865952,985.5419412,1512.372755,256.9773174,921.55097,2913.053424,1576.241405,350.5883626,198.711694
826,232.0628806,143.0874565,1284.293863,438.531193,586.6629142,121.9803068,559.6300782,485.1361187,983.9783762,1513.044025,377.5279853,780.626484,2707.920012,1486.887158,376.73903,147.2641833
824,194.6845831,146.3691046,1152.606947,410.8398298,734.5562842,124.7294552,463.4614045,509.7307357,912.9541165,1603.763571,461.8028026,707.3269629,2514.497053,1419.264664,419.3126082,188.1608206
822,143.0902885,171.9420088,1075.85534,426.4706472,875.5381545,132.49891,406.1269052,535.4053539,820.5885761,1743.235306,484.0792473,698.5761975,2394.508014,1374.591076,437.718924,216.6520655
820,142.0331431,191.689984,1076.914632,455.9017816,896.3343465,132.7854723,460.0026947,551.2886518,807.1016329,1849.448217,491.2207451,712.4668494,2371.156502,1365.605729,444.1871389,191.915527
818,183.557275,209.0154968,1093.61731,480.3709336,792.6257906,132.7575899,531.0863844,563.2757988,870.2790489,1928.098719,515.7340195,749.7981012,2409.415763,1398.920858,451.5272376,172.853576
816,231.3450294,231.6699566,1100.330638,514.8839012,661.7239509,134.1850142,527.7642641,574.8654188,937.7300481,2004.305885,527.6017376,811.4622181,2482.906148,1446.029762,444.6959451,192.2837461
814,276.1384211,225.8484363,1141.524782,551.7945163,577.7656695,134.1932942,494.2791623,587.1380023,964.8633645,2032.45237,496.4416968,869.8132403,2583.727956,1471.106735,412.8761459,218.0324881
812,323.2541973,194.6602944,1212.884782,539.0957761,528.6575671,147.035484,500.3930422,615.4721182,953.9178671,1977.688679,460.0668663,918.2759548,2656.689426,1474.904025,385.686949,238.664821
810,355.2743542,204.259961,1241.91448,514.8216316,489.1666094,157.8626184,508.7570628,638.1391381,955.4747278,1960.646112,433.1465419,961.1816381,2619.292062,1454.504494,380.3579399,234.9409874
808,342.5147428,207.3682097,1203.785135,529.0886103,471.5003565,147.0496548,459.3952167,619.6115818,954.7699148,1995.211873,446.8876061,963.1776018,2478.721687,1389.900671,381.821672,195.2026399
806,303.8808284,165.2842188,1140.41116,545.6876347,498.9149308,128.7372225,380.2417514,572.2330936,907.4117396,1956.586894,531.7991526,883.1700296,2290.799619,1276.961782,375.2369757,157.8993979
804,282.7200911,159.5868353,1074.50908,508.6969494,583.609093,128.3162366,338.8609672,547.6507742,840.7758439,1833.522555,641.4795787,761.2731881,2063.828133,1152.127384,382.1070329,185.3314751
802,254.5484289,180.876676,979.7607811,473.8425726,742.0032197,131.3211278,322.2212412,552.6325594,789.6680914,1776.429686,698.1042798,709.0517866,1815.35724,1059.589106,451.2089767,266.1663819
800,198.6722989,183.3991278,857.5373617,466.7750679,843.3038547,174.1144376,321.3288294,561.553016,716.3735947,1815.653575,769.9502458,710.2594146,1592.012779,1020.9035,519.3500323,271.0664203
798,134.8349728,167.076179,766.6719013,469.4086608,843.8367286,220.856003,322.897684,573.4996966,641.4616875,1899.470886,882.9696116,695.9843587,1424.547361,1017.346972,523.8390774,179.3900158
796,116.2520382,164.987037,750.5598076,485.8425886,834.4886114,185.4528084,315.231211,597.3514452,640.9694191,1993.052864,932.6248661,676.7589809,1352.819086,1028.595026,495.1440532,124.3626609
794,170.7900529,180.9030247,776.0080192,531.3741037,790.1689008,119.7712595,325.0654639,609.027081,697.7465449,2065.097706,872.768726,701.6015063,1430.778092,1074.962067,459.7249644,153.0783579
792,217.2023453,188.269229,809.2407353,561.8012721,648.4523994,126.0488187,352.1498985,609.1607636,730.4909495,2099.998298,799.966148,768.3840078,1578.605365,1160.397942,415.0129582,165.0797239
